,id_code,id_name,state,E31_amnt,E80_amnt,E81_amnt,E91_amnt
1221,05104304200000,MT VW-LOS ALTOS UNI HIGH SCHOOL DIST,CALIFORNIA,       64371,       10194,,
1222,05104304200000,MOUNT PLEASANT ELEM SCH DIST,CALIFORNIA,       64371,       10194,,
1223,05104304200000,OAK GROVE ELEM SCH DIST,CALIFORNIA,       64371,       10194,,
1224,05104304200000,ORCHARD ELEMENTARY SCH DIST,CALIFORNIA,       64371,       10194,,
1225,05104304200000,PALO ALTO UNIFIED SCHOOL D,CALIFORNIA,       64371,       10194,,
1226,05104304200000,SAN JOSE UNIFIED SCH DIST,CALIFORNIA,       64371,       10194,,
1227,05104304200000,SANTA CLARA UNIF SCH DIST,CALIFORNIA,       64371,       10194,,
1228,05104304200000,SARATOGA UNION ELEM SCH DIST,CALIFORNIA,       64371,       10194,,
1229,05104304200000,SUNNYVALE SCHOOL DISTRICT,CALIFORNIA,       64371,       10194,,
1230,05104304200000,UNION ELEM SCH DIST,CALIFORNIA,       64371,       10194,,
1231,05104304200000,METROPOLITAN EDUCATION JPA,CALIFORNIA,       64371,       10194,,
1232,05104304200000,EAST VALLEY SCHOOL TRANSPORTATION JPA,CALIFORNIA,       64371,       10194,,
1233,05104304200000,WEST VALLEY TRANSPORTATION AGENCY JPA,CALIFORNIA,       64371,       10194,,
1234,05104304200000,FOOTHILL DE ANZA COMMUNITY COLLEGE DISTRICT,CALIFORNIA,       64371,       10194,,
1235,05104304200000,GAVILAN COMMUNITY COLLEGE DISTRICT,CALIFORNIA,       64371,       10194,,
1236,05104304200000,WEST VALLEY-MISSION COMMUNITY COLLEGE DISTRICT,CALIFORNIA,       64371,       10194,,
1237,05104304200000,SAN JOSE EVERGREEN COMMUNITY COLLEGE DISTRICT,CALIFORNIA,       64371,       10194,,
1238,05104304200000,MORGAN HILL UNIFIED SCH DIST,CALIFORNIA,       64371,       10194,,
1239,05104404300000,SANTA CRUZ COUNTY,CALIFORNIA,,       25724,       12930,         194
1240,05104404300000,HENRY J MELLO CENTER FOR THE PERFORMING ARTS ADMINISTRATIVE AGEN,CALIFORNIA,,       25724,       12930,         194
1241,05104404300000,PAJARO VALLEY WATER MANAGEMENT AGENCY,CALIFORNIA,,       25724,       12930,         194
1242,05104404300000,SANTA CRUZ CO HOUSING AUTHORITY,CALIFORNIA,,       25724,       12930,         194
1243,05104404300000,SANTA CRUZ METROPOLITAN TRANSIT DISTRICT,CALIFORNIA,,       25724,       12930,         194
1244,05104404300000,BONNY DOON UNION ELEMENTARY,CALIFORNIA,,       25724,       12930,         194
1245,05104404300000,HAPPY VAL ELEM SCH DIST,CALIFORNIA,,       25724,       12930,         194
1246,05104404300000,LIVE OAK ELEM SCH DIST,CALIFORNIA,,       25724,       12930,         194
1247,05104404300000,MOUNTAIN ELEM SCH DIST,CALIFORNIA,,       25724,       12930,         194
1248,05104404300000,SAN LORENZO VAL UNIF SCH DIST,CALIFORNIA,,       25724,       12930,         194
1249,05104404300000,SANTA CRUZ CITY SCHOOL DISTRICT,CALIFORNIA,,       25724,       12930,         194
1250,05104404300000,SCOTTS VALLEY UNIFIED SCHOOL DISTRICT,CALIFORNIA,,       25724,       12930,         194
1251,05104404300000,SOQUEL UNION ELEM SCH DIST,CALIFORNIA,,       25724,       12930,         194
1252,05104404300000,NORTH SANTA CRUZ COUNTY SELPA,CALIFORNIA,,       25724,       12930,         194
1253,05104404300000,CABRILLO COMMUNITY COLLEGE DISTRICT,CALIFORNIA,,       25724,       12930,         194
1254,05104404300000,PAJARO VALLEY UNIFIED SCHOOL DIST,CALIFORNIA,,       25724,       12930,         194
1255,05104504400000,SHASTA COUNTY,CALIFORNIA,,        1328,        2101,        1326
1256,05104504400000,REDDING CITY,CALIFORNIA,,        1328,        2101,        1326
1257,05104504400000,SHASTA JT POWERS FINANCING AUTH,CALIFORNIA,,        1328,        2101,        1326
1258,05104504400000,SHASTA-TRINITY SCHOOLS INSURANCE GROUP,CALIFORNIA,,        1328,        2101,        1326
1259,05104504400000,ANDERSON UNION HIGH SCHOOL DIST,CALIFORNIA,,        1328,        2101,        1326
1260,05104504400000,BELLA VISTA ELEM SCH DT,CALIFORNIA,,        1328,        2101,        1326
1261,05104504400000,CASCADE UNION ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1262,05104504400000,CASTLE ROCK UNION SCHOOL DIST,CALIFORNIA,,        1328,        2101,        1326
1263,05104504400000,COLUMBIA ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1264,05104504400000,COTTONWOOD UNION ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1265,05104504400000,ENTERPRISE ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1266,05104504400000,FALL RIVER JT UNIFIED SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1267,05104504400000,FRENCH GULCH-WHISKEYTOWN ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1268,05104504400000,GRANT ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1269,05104504400000,IGO-ONO-PLANTINA UNION ELEM SCHOOL DIST,CALIFORNIA,,        1328,        2101,        1326
1270,05104504400000,INDIAN SPRINGS ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1271,05104504400000,JUNCTION ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1272,05104504400000,MILLVILLE ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1273,05104504400000,NORTH COW CREEK ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1274,05104504400000,HAPPY VALLEY UNION SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1275,05104504400000,PACHECO UNION ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1276,05104504400000,REDDING ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1277,05104504400000,SHASTA UNION HIGH SCHOOL DIST,CALIFORNIA,,        1328,        2101,        1326
1278,05104504400000,GATEWAY UNIFIED SCHOOL DISTRICT,CALIFORNIA,,        1328,        2101,        1326
1279,05104504400000,SHASTA UNION ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1280,05104504400000,WHITMORE UNION ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1281,05104504400000,SHASTA-TRINITY ROP JPA,CALIFORNIA,,        1328,        2101,        1326
1282,05104504400000,BLACK BUTTE UNION SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1283,05104504400000,SHASTA-TEHAMA-TRINTY JOINT COMMUNITY COLLEGE DISTRICT,CALIFORNIA,,        1328,        2101,        1326
1284,05104504400000,OAK RUN ELEM SCHOOL DIST,CALIFORNIA,,        1328,        2101,        1326
1285,05104504400000,MOUNTAIN UNION ELEM SCH DIST,CALIFORNIA,,        1328,        2101,        1326
1286,05104604500000,SIERRA COUNTY,CALIFORNIA,,,        1405,         180
1287,05104604500000,SIERRA COUNTY WATERWORKS DISTRICT 1,CALIFORNIA,,,        1405,         180
1288,05104604500000,SIERRA PLUMAS JT UNIFIED SCH DIST,CALIFORNIA,,,        1405,         180
1289,05104704600000,SISKIYOU COUNTY,CALIFORNIA,,           2,         367,
1290,05104704600000,BIG SPRINGS ELEM SCH DIST,CALIFORNIA,,           2,         367,
1291,05104704600000,BOGUS ELEM SCH DIST,CALIFORNIA,,           2,         367,
1292,05104704600000,BUTTEVILLE ELEM SCH DIST,CALIFORNIA,,           2,         367,
1293,05104704600000,DELPHIC ELEM SCH DIST,CALIFORNIA,,           2,         367,
1294,05104704600000,DUNSMUIR ELEM SCH DIST,CALIFORNIA,,           2,         367,
1295,05104704600000,DUNSMUIR JT HIGH SCH DIST,CALIFORNIA,,           2,         367,
1296,05104704600000,FORKS OF SALMON ELEM SCH DIST,CALIFORNIA,,           2,         367,
1297,05104704600000,GAZELLE UNION ELEM SCH DIST,CALIFORNIA,,           2,         367,
1298,05104704600000,GRENADA ELEM SCH DIST,CALIFORNIA,,           2,         367,
1299,05104704600000,HAPPY CAMP UNION ELEM SCH DIST,CALIFORNIA,,           2,         367,
1300,05104704600000,HORNBROOK ELEM SCH DIST,CALIFORNIA,,           2,         367,
1301,05104704600000,KLAMATH RIVER ELEM SCH DIST,CALIFORNIA,,           2,         367,
1302,05104704600000,LITTLE SHASTA ELEM SCH DIST,CALIFORNIA,,           2,         367,
1303,05104704600000,MCCLOUD UNION ELEM SCH DIST,CALIFORNIA,,           2,         367,
1304,05104704600000,MONTAGUE ELEM SCH DIST,CALIFORNIA,,           2,         367,
1305,05104704600000,MT SHASTA UNION SCH DIST,CALIFORNIA,,           2,         367,
1306,05104704600000,SEIAD ELEM SCH DIST,CALIFORNIA,,           2,         367,
1307,05104704600000,SISKIYOU UNION HIGH SCHOOL DIST,CALIFORNIA,,           2,         367,
1308,05104704600000,WEED UNION ELEM SCH DIST,CALIFORNIA,,           2,         367,
1309,05104704600000,WILLOW CREEK ELEM SCHOOL DIST,CALIFORNIA,,           2,         367,
1310,05104704600000,YREKA UN ELEM SCH DIST,CALIFORNIA,,           2,         367,
1311,05104704600000,SCOTT VALLEY UNIFIED SCHOOL DISTRICT,CALIFORNIA,,           2,         367,
1312,05104704600000,SISKIYOU JOINT COMMUNITY COLLEGE DISTRICT,CALIFORNIA,,           2,         367,
1313,05104704600000,YREKA UNION HIGH SCH DIST,CALIFORNIA,,           2,         367,
1314,05104704600000,BUTTE VALLEY UNIF SCH DIST,CALIFORNIA,,           2,         367,
1330,05104904800000,SONOMA COUNTY,CALIFORNIA,       15602,       26814,        2336,      115757
1331,05104904800000,SONOMA VALLEY HEALTH CARE DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1332,05104904800000,VALLEY OF THE MOON FIRE DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1333,05104904800000,SONOMA COUNTY TRANSPORTATION AUTHORITY,CALIFORNIA,       15602,       26814,        2336,      115757
1334,05104904800000,CREEKSIDE WASTEWATER AUTHORITY,CALIFORNIA,       15602,       26814,        2336,      115757
1335,05104904800000,NORTHERN CALIFORNIA HEALTH CARE AUTHORITY,CALIFORNIA,       15602,       26814,        2336,      115757
1336,05104904800000,SONOMA CO HOUSING AUTHORITY,CALIFORNIA,       15602,       26814,        2336,      115757
1337,05104904800000,ALEXANDER VAL UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1338,05104904800000,WEST SONOMA COUNTY UNION HIGH SCHOOL DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1339,05104904800000,BELLEVUE UNION EL SCH D,CALIFORNIA,       15602,       26814,        2336,      115757
1340,05104904800000,BENNETT VALLEY UNION SCHOOL DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1341,05104904800000,CINNABAR ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1342,05104904800000,CLOVERDALE UN SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1343,05104904800000,COTATI-ROHNERT PK UNIF SCH DIS,CALIFORNIA,       15602,       26814,        2336,      115757
1344,05104904800000,DUNHAM ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1345,05104904800000,FORESTVILLE ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1346,05104904800000,FORT ROSS SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1347,05104904800000,GEYSERVILLE UNIF SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1348,05104904800000,GRAVENSTEIN UNION SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1349,05104904800000,GUERNEVILLE ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1350,05104904800000,HARMONY UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1351,05104904800000,HORICON ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1352,05104904800000,LIBERTY ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1353,05104904800000,MARK WEST UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1354,05104904800000,MONTE RIO UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1355,05104904800000,MONTGOMERY ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1356,05104904800000,OAK GROVE UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1357,05104904800000,OLD ADOBE UNION SCHOOL DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1358,05104904800000,PETALUMA CITY SCHOOLS,CALIFORNIA,       15602,       26814,        2336,      115757
1359,05104904800000,PINER OLIVET UNION ELEM SCHOOL DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1360,05104904800000,RESERVATION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1361,05104904800000,RINCON VALLEY UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1362,05104904800000,ROSELAND SCHOOL DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1363,05104904800000,SANTA ROSA CITY SCHOOLS,CALIFORNIA,       15602,       26814,        2336,      115757
1364,05104904800000,SONOMA COUNTY COMMUNITY COLLEGE DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1365,05104904800000,SEBASTOPOL UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1366,05104904800000,SONOMA VALLEY UNIF SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1367,05104904800000,TWIN HILLS UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1368,05104904800000,TWO ROCK UNION SCHOOL DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1369,05104904800000,WAUGH ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1370,05104904800000,WEST SIDE UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1371,05104904800000,WILMAR UNION ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1372,05104904800000,WINDSOR UNIFIED SCHOOL DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1373,05104904800000,WRIGHT ELEM SCH DIST,CALIFORNIA,       15602,       26814,        2336,      115757
1374,05104904800000,HEALDSBURG UNIFIED SCHOOL DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1375,05104904800000,WEST COUNTY TRANSPORTATION JPA,CALIFORNIA,       15602,       26814,        2336,      115757
1376,05104904800000,KENWOOD SCHOOL DISTRICT,CALIFORNIA,       15602,       26814,        2336,      115757
1377,05105004900000,STANISLAUS COUNTY,CALIFORNIA,,           3,       12847,
1378,05105004900000,MODESTO CITY,CALIFORNIA,,           3,       12847,
1379,05105004900000,NEWMAN CITY,CALIFORNIA,,           3,       12847,
1380,05105004900000,STANISLAUS CO HOUSING AUTH,CALIFORNIA,,           3,       12847,
1381,05105004900000,MODESTO IRRIGATION DISTRICT,CALIFORNIA,,           3,       12847,
1382,05105004900000,TURLOCK IRRIGATION DISTRICT,CALIFORNIA,,           3,       12847,
1383,05105004900000,SALIDA AREA PUBLIC FACILITIES FINANCING AGENCY,CALIFORNIA,,           3,       12847,
1384,05105004900000,MODESTO CITY SCHOOLS JOINT POWERS AUTHORITY,CALIFORNIA,,           3,       12847,
1385,05105004900000,STANISLAUS REGIONAL WATER AUTHORITY,CALIFORNIA,,           3,       12847,
1386,05105004900000,TUOLUMNE WIND PROJECT AUTHORITY,CALIFORNIA,,           3,       12847,
1387,05105004900000,SCHOOLS INFRASTRUCTURE FINANCING AGENCY,CALIFORNIA,,           3,       12847,
1388,05105004900000,WESTERN HILLS WATER DISTRICT,CALIFORNIA,,           3,       12847,
1389,05105004900000,MSR PUBLIC POWER AGENCY,CALIFORNIA,,           3,       12847,
1390,05105004900000,NORTHERN CALIFORNIA REGIONAL LIABILITY EXCESS FUND,CALIFORNIA,,           3,       12847,
1391,05105004900000,STANISLAUS COUNCIL OF GOVERNMENTS,CALIFORNIA,,           3,       12847,
1392,05105004900000,OAK VALLEY HOSPITAL DISTRICT,CALIFORNIA,,           3,       12847,
1393,05105004900000,CERES UNIF SCH DIST,CALIFORNIA,,           3,       12847,
1394,05105004900000,DENAIR UNIFIED SCH DIST,CALIFORNIA,,           3,       12847,
1395,05105004900000,EMPIRE UNION ELEM SCH DIST,CALIFORNIA,,           3,       12847,
1396,05105004900000,GRATTON ELEM SCH DIST,CALIFORNIA,,           3,       12847,
1397,05105004900000,HICKMAN ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1398,05105004900000,KEYES UNION ELEM SCH DIST,CALIFORNIA,,           3,       12847,
1399,05105004900000,KNIGHTS FERRY ELEM SCH DIST,CALIFORNIA,,           3,       12847,
1400,05105004900000,MODESTO CITY SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1401,05105004900000,YOSEMITE COMMUNITY COLLEGE DISTRICT,CALIFORNIA,,           3,       12847,
1402,05105004900000,PARADISE ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1403,05105004900000,PATTERSON JOINT UNIFIED SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1404,05105004900000,ROBERTS FERRY UNION ELEM SCHOOL DIST,CALIFORNIA,,           3,       12847,
1405,05105004900000,SALIDA UNION ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1406,05105004900000,SHILOH ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1407,05105004900000,STANISLAUS UNION ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1408,05105004900000,SYLVAN UNION ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1409,05105004900000,TURLOCK UNIFIED SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1410,05105004900000,VALLEY HOME ELEM SCH DIST,CALIFORNIA,,           3,       12847,
1411,05105004900000,HUGHSON UNIFIED SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1412,05105004900000,RIVERBANK UNIFIED SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1413,05105004900000,OAKDALE JOINT UNIFIED SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1414,05105004900000,WATERFORD UNIFIED SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1415,05105004900000,CENTRAL CALIFORNIA MIGRANT HEAD START JPA,CALIFORNIA,,           3,       12847,
1416,05105004900000,CHATOM UNION SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1417,05105004900000,HART RANSOM UNION ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1418,05105004900000,NEWMAN-CROWS LANDING UNIFIED SCHOOL DISTRICT,CALIFORNIA,,           3,       12847,
1419,05105105000000,SUTTER COUNTY,CALIFORNIA,,          81,,         881
1420,05105105000000,REGIONAL HOUSING AUTHORITY OF SUTTER AND NEVADA COUNTIES,CALIFORNIA,,          81,,         881
1421,05105105000000,SUTTER ANIMAL SERVICES AUTHORITY,CALIFORNIA,,          81,,         881
1422,05105105000000,SUTTER-BUTTE FLOOD CONTROL AGENCY,CALIFORNIA,,          81,,         881
1423,05105105000000,TRI COUNTY SCHS INSURANCE GROUP,CALIFORNIA,,          81,,         881
1424,05105105000000,BRITTAN ELEMENTARY SCHOOL DISTRICT,CALIFORNIA,,          81,,         881
1425,05105105000000,BROWNS ELEM SCH DIST,CALIFORNIA,,          81,,         881
1426,05105105000000,EAST NICOLAUS JT UHS DIST,CALIFORNIA,,          81,,         881
1427,05105105000000,FRANKLIN ELEM SCH DIST,CALIFORNIA,,          81,,         881
1428,05105105000000,LIVE OAK UNIF SCH DIST,CALIFORNIA,,          81,,         881
1429,05105105000000,MARCUM ILLINOIS UNION ELEM SCHOOL DIST,CALIFORNIA,,          81,,         881
1430,05105105000000,MERIDIAN ELEM SCH DIST,CALIFORNIA,,          81,,         881
1431,05105105000000,NUESTRO ELEM SCH DIST,CALIFORNIA,,          81,,         881
1432,05105105000000,PLEASANT GROVE JT UNION ELEM SCH DIST,CALIFORNIA,,          81,,         881
1433,05105105000000,SUTTER UNION H SCH DIST,CALIFORNIA,,          81,,         881
1434,05105105000000,YUBA CITY UNIFIED SCHOOL DISTRICT,CALIFORNIA,,          81,,         881
1435,05105105000000,WINSHIP-ROBBINS SCHOOL DISTRICT,CALIFORNIA,,          81,,         881
1436,05105205100000,TEHAMA COUNTY,CALIFORNIA,,         254,          23,
1437,05105205100000,MINERAL COUNTY WATER DISTRICT,CALIFORNIA,,         254,          23,
1438,05105205100000,ANTELOPE ELEM SCH DIST,CALIFORNIA,,         254,          23,
1439,05105205100000,CORNING UNION ELEM SCH DIST,CALIFORNIA,,         254,          23,
1440,05105205100000,CORNING UNION H SCH DIST,CALIFORNIA,,         254,          23,
1441,05105205100000,ELKINS ELEM SCH DIST,CALIFORNIA,,         254,          23,
1442,05105205100000,EVERGREEN UNION ELEM SCH DIST,CALIFORNIA,,         254,          23,
1443,05105205100000,FLOURNOY UNION ELEM SCH DIST,CALIFORNIA,,         254,          23,
1444,05105205100000,GERBER UNION ELEM SCH DIST,CALIFORNIA,,         254,          23,
1445,05105205100000,KIRKWOOD ELEM SCH DIST,CALIFORNIA,,         254,          23,
1446,05105205100000,LASSEN VIEW ELEM SCH DIST,CALIFORNIA,,         254,          23,
1447,05105205100000,RED BLUFF UNION ELEM SCH DIST,CALIFORNIA,,         254,          23,
1448,05105205100000,RED BLUFF UNION HIGH SCHOOL DIST,CALIFORNIA,,         254,          23,
1449,05105205100000,REEDS CREEK ELEM SCH DIST,CALIFORNIA,,         254,          23,
1450,05105205100000,RICHFIELD ELEM SCH DIST,CALIFORNIA,,         254,          23,
1451,05105205100000,LOS MOLINOS UNIFIED SCH DIST,CALIFORNIA,,         254,          23,
1452,05105305200000,TRINITY COUNTY,CALIFORNIA,,,        5435,
1453,05105305200000,TRINITY CO PUBLIC UTILITIES DT,CALIFORNIA,,,        5435,
1454,05105305200000,BURNT RANCH ELEM SCH DIST,CALIFORNIA,,,        5435,
1455,05105305200000,COFFEE CREEK ELEM SCH DIST,CALIFORNIA,,,        5435,
1456,05105305200000,DOUGLAS CITY ELEM SCH DIST,CALIFORNIA,,,        5435,
1457,05105305200000,MOUNTAIN VALLEY UNIF SCH DIST,CALIFORNIA,,,        5435,
1458,05105305200000,JUNCTION CITY ELEM SCHOOL DIST,CALIFORNIA,,,        5435,
1459,05105305200000,LEWISTON ELEM SCH DIST,CALIFORNIA,,,        5435,
1460,05105305200000,TRINITY CENTER ELEM SCH DIST,CALIFORNIA,,,        5435,
1461,05105305200000,TRINITY ALPS UNIFIED SCHOOL DISTRICT,CALIFORNIA,,,        5435,
1462,05105305200000,SOUTHERN TRINITY JT UNIF SCH DIST,CALIFORNIA,,,        5435,
1463,05105405300000,TULARE COUNTY,CALIFORNIA,,        1125,        5261,         178
1464,05105405300000,SIERRA VIEW HOSPITAL DISTRICT,CALIFORNIA,,        1125,        5261,         178
1465,05105405300000,STONE CORRAL IRRIG DISTRICT,CALIFORNIA,,        1125,        5261,         178
1466,05105405300000,TULARE DISTRICT HEALTHCARE SYSTEM,CALIFORNIA,,        1125,        5261,         178
1467,05105405300000,TULARE-PORTERVILLE SCHOOLS FINANCING AUTHORITY,CALIFORNIA,,        1125,        5261,         178
1468,05105405300000,WOODLAKE SCHOOLS FINANCING AUTHORITY,CALIFORNIA,,        1125,        5261,         178
1469,05105405300000,ALPAUGH COMMUNITY SERVICES DISTRICT,CALIFORNIA,,        1125,        5261,         178
1470,05105405300000,SOUTH VALLEY WATER BANKING AUTHORITY,CALIFORNIA,,        1125,        5261,         178
1471,05105405300000,MID-KAWEAH GROUNDWATER SUBBASIN JOINT POWERS AUTHORITY,CALIFORNIA,,        1125,        5261,         178
1472,05105405300000,SAN JOAQUIN VALLEY WATER INFRASTRUCTURE AUTHORITY,CALIFORNIA,,        1125,        5261,         178
1473,05105405300000,LOWER TULE RIVER IRRIGATION DT,CALIFORNIA,,        1125,        5261,         178
1474,05105405300000,KAWEAH DELTA HEALTH CARE DISTRICT,CALIFORNIA,,        1125,        5261,         178
1475,05105405300000,TULARE CO ASSOCIATION OF GOVERNMENTS,CALIFORNIA,,        1125,        5261,         178
1476,05105405300000,ALLENSWORTH ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1477,05105405300000,ALPAUGH UNIFIED SCH DIST,CALIFORNIA,,        1125,        5261,         178
1478,05105405300000,ALTA VISTA ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1479,05105405300000,BUENA VISTA ELE SCH DIST,CALIFORNIA,,        1125,        5261,         178
1480,05105405300000,BURTON ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1481,05105405300000,COLUMBINE ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1482,05105405300000,DUCOR UNION ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1483,05105405300000,EARLIMART ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1484,05105405300000,EXETER UNIFIED SCHOOL DISTRICT,CALIFORNIA,,        1125,        5261,         178
1485,05105405300000,FARMERSVILLE UNIFIED SCHOOL DISTRICT,CALIFORNIA,,        1125,        5261,         178
1486,05105405300000,HOT SPRINGS ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1487,05105405300000,KINGS RIVER ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1488,05105405300000,LINDSAY UNIFIED SCH DIST,CALIFORNIA,,        1125,        5261,         178
1489,05105405300000,MONSON SULTANA JT UNION ELEM SCHOOL DIST,CALIFORNIA,,        1125,        5261,         178
1490,05105405300000,OAK VALLEY UNION ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1491,05105405300000,CUTLER-OROSI UNIFIED SCH DIST,CALIFORNIA,,        1125,        5261,         178
1492,05105405300000,OUTSIDE CREEK ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1493,05105405300000,PALO VERDE UNION ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1494,05105405300000,PIXLEY UNION ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1495,05105405300000,PLEASANT VIEW ELEM SCHOOL DIST,CALIFORNIA,,        1125,        5261,         178
1496,05105405300000,RICHGROVE ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1497,05105405300000,ROCKFORD ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1498,05105405300000,SAUCELITO ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1499,05105405300000,SEQUOIA UNION ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1500,05105405300000,SEQUOIAS COMMUNITY COLLEGE DISTRICT,CALIFORNIA,,        1125,        5261,         178
1501,05105405300000,SPRINGVILLE UNION EL SCH DIST,CALIFORNIA,,        1125,        5261,         178
1502,05105405300000,STONE CORRAL ELEM SCH DISTRICT,CALIFORNIA,,        1125,        5261,         178
1503,05105405300000,STRATHMORE UNION ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1504,05105405300000,SUNDALE UN ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1505,05105405300000,SUNNYSIDE UN ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1506,05105405300000,TERRA BELLA UNION ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1507,05105405300000,THREE RIVER UNION ELEM SCH DT,CALIFORNIA,,        1125,        5261,         178
1508,05105405300000,TIPTON ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
1509,05105405300000,TRAVER JT ELEM SCH DIST,CALIFORNIA,,        1125,        5261,         178
